FY of Arrival,CY of Arrival,CY of birth,Age at Arrival,Gender,Country of Birth,Arrival From,Nativity/Culture
2017,2016,1989,28,F,KN,TH,KN
2017,2016,2013,3,F,LE,LE,SU
2017,2016,2004,13,M,MM,MY,RG
2017,2016,1999,18,M,MM,TH,RG
2017,2016,2001,16,M,MM,TH,RG
2017,2017,2003,14,F,MM,MY,RG
2017,2017,1999,18,M,MM,TH,RG
2017,2017,1978,39,F,MX,MX,MX
2017,2017,2011,5,M,MY,MY,SO
2017,2017,2014,2,F,MY,MY,RG
2017,2017,2016,1,F,MY,MY,CN
2017,2017,2013,4,M,MY,MY,CN
2017,2017,2006,11,F,MY,MY,BM
2017,2016,2013,3,M,MY,MY,BM
2017,2016,2015,1,F,MY,MY,BM
2017,2016,2013,3,M,MY,MY,BM
2017,2016,2014,2,M,MY,MY,BM
2017,2016,2013,3,M,MY,MY,CN
2017,2017,2014,3,M,MY,MY,PK
2017,2016,2011,5,M,NM,NM,CG
2017,2016,2013,3,M,NM,NM,CG
2017,2016,2015,1,F,NM,NM,CG
2017,2017,1992,25,F,NP,NP,BT
2017,2017,2014,2,F,NP,NP,BT
2017,2017,1998,19,F,NP,NP,BT
2017,2017,2002,14,F,NP,NP,BT
2017,2016,1989,28,F,NP,NP,BT
2017,2016,2013,3,M,NP,NP,BT
2017,2016,2005,11,F,NP,NP,BT
2017,2016,2001,15,M,NP,NP,BT
2017,2016,2011,5,F,NP,NP,BT
2017,2017,2003,14,M,NP,NP,BT
2017,2017,2016,1,M,NP,NP,BT
2017,2017,1972,44,M,PE,PE,PE
2017,2017,1972,45,F,PE,PE,PE
2017,2017,2005,12,F,PE,PE,PE
2017,2017,1979,38,M,PE,PE,PE
2017,2016,1957,60,M,PH,PH,PH
2017,2016,1995,21,M,PH,PH,PH
2017,2017,1969,48,M,PH,PH,PH
2017,2017,1982,35,M,PK,CE,PK
2017,2017,1987,30,F,PK,CE,PK
2017,2017,2008,8,F,PK,CE,PK
2017,2017,2010,7,M,PK,CE,PK
2017,2017,1957,59,F,PK,CE,PK
2017,2017,1977,40,M,PK,MY,PK
2017,2017,1984,33,F,PK,MY,PK
2017,2017,1992,25,F,RW,ZA,RW
2017,2017,2007,10,F,RW,RW,DC
2017,2017,2014,3,F,RW,RW,DC
2017,2017,2004,12,F,RW,RW,DC
2017,2017,2011,5,F,RW,RW,DC
2017,2017,1999,17,F,RW,RW,DC
2017,2017,2016,1,M,RW,RW,DC
2017,2017,2012,5,M,RW,RW,DC
2017,2017,2009,8,M,RW,RW,DC
2017,2017,2005,11,M,RW,RW,DC
2017,2017,1999,18,F,RW,RW,DC
2017,2017,2006,11,M,RW,RW,DC
2017,2017,2003,13,F,RW,RW,DC
2017,2017,2001,16,M,RW,RW,DC
2017,2017,2015,2,F,RW,RW,DC
2017,2017,2011,6,F,RW,RW,DC
2017,2017,2008,8,F,RW,RW,DC
2017,2017,2003,14,M,RW,RW,DC
2017,2017,2005,11,M,RW,RW,DC
2017,2017,2008,9,M,RW,RW,DC
2017,2017,2011,6,M,RW,RW,DC
2017,2017,2014,3,F,RW,RW,DC
2017,2017,2007,10,F,RW,RW,DC
2017,2017,1997,20,F,RW,RW,DC
2017,2017,2001,16,F,RW,RW,DC
2017,2017,2004,12,F,RW,DC,RW
2017,2017,1999,18,F,RW,RW,DC
2017,2017,2001,16,F,RW,RW,DC
2017,2017,2002,15,F,RW,RW,DC
2017,2017,2004,13,F,RW,RW,DC
2017,2017,2007,10,M,RW,RW,DC
2017,2017,2009,7,M,RW,RW,DC
2017,2017,2011,6,F,RW,RW,DC
2017,2017,1998,19,M,RW,DC,DC
2017,2017,2000,17,M,RW,DC,DC
2017,2017,2002,15,F,RW,DC,DC
2017,2016,2009,7,F,RW,RW,DC
2017,2016,2007,10,F,RW,RW,DC
2017,2016,1997,20,F,RW,RW,DC
2017,2016,2004,13,M,RW,RW,DC
2017,2016,2015,1,F,RW,RW,DC
2017,2017,2008,8,M,RW,DC,DC
2017,2017,1998,20,M,RW,RW,DC
2017,2017,2016,2,M,RW,RW,DC
2017,2017,2003,15,M,RW,RW,DC
2017,2017,1998,20,F,RW,RW,DC
2017,2017,1996,22,M,RW,RW,DC
2017,2017,1995,22,M,SD,SD,SD
2017,2017,1999,17,F,SD,SD,SD
2017,2017,1997,20,M,SD,SD,SD
2017,2016,1978,39,M,SD,SD,SD
2017,2017,1997,20,F,SD,SD,SD
2017,2017,2015,2,F,SD,SD,SD
2017,2016,2010,7,M,SF,SF,CG
2017,2016,2003,13,F,SF,SF,SO
2017,2016,2005,11,M,SF,SF,SO
2017,2016,2007,10,M,SF,SF,SO
2017,2016,2009,8,M,SF,SF,SO
2017,2016,2010,7,F,SF,SF,SO
2017,2017,1987,29,M,SO,ET,SO
2017,2017,1968,49,F,SO,KE,SO
2017,2017,2009,8,M,SO,KE,SO
2017,2017,1988,28,M,SO,ET,SO
2017,2017,1997,20,M,SO,KE,SO
2017,2017,1949,68,F,SO,KE,SO
2017,2017,1984,33,M,SO,KE,SO
2017,2016,1986,31,M,SO,KE,SO
2017,2016,1981,36,F,SO,KE,SO
2017,2016,1953,64,M,SO,ET,SO
2017,2016,1974,43,F,SO,ET,SO
2017,2016,2002,15,M,SO,ET,SO
2017,2016,2003,14,M,SO,ET,SO
2017,2016,2003,14,M,SO,ET,SO
2017,2016,2006,11,M,SO,ET,SO
2017,2016,2007,10,F,SO,ET,SO
2017,2016,1994,22,M,SO,HK,SO
2017,2016,1994,22,M,SO,HK,SO
2017,2016,1982,35,F,SO,ET,SO
2017,2016,1974,43,F,SO,KE,SO
2017,2016,1976,41,M,SO,KE,SO
2017,2016,1994,23,M,SO,ET,SO
2017,2016,1996,21,F,SO,ET,SO
2017,2016,1981,36,F,SO,ET,SO
2017,2016,2004,13,F,SO,ET,SO
2017,2016,1982,35,F,SO,ET,SB
2017,2016,2005,12,M,SO,ET,SB
2017,2016,1979,38,M,SO,ET,SB
2017,2016,1988,29,M,SO,ET,SO
2017,2016,1985,32,F,SO,KE,SO
2017,2016,1973,44,M,SO,KE,SO
2017,2016,1990,27,M,SO,KE,SO
2017,2016,1998,18,M,SO,TH,SO
2017,2016,1967,50,M,SO,ET,SO
2017,2016,2003,14,F,SO,ET,SO
2017,2016,1999,18,M,SO,ET,SO
2017,2016,2000,17,M,SO,ET,SO
2017,2016,2005,12,F,SO,ET,SO
2017,2016,1974,43,F,SO,ET,SO
2017,2016,1986,31,F,SO,SF,SO
2017,2016,2011,6,F,SO,EG,SO
2017,2016,1969,48,F,SO,EG,SO
2017,2016,1998,19,F,SO,EG,SO
2017,2016,2000,16,F,SO,EG,SO
2017,2016,2001,15,M,SO,EG,SO
2017,2016,2002,15,M,SO,EG,SO
2017,2016,2005,11,F,SO,EG,SO
2017,2016,2006,10,M,SO,EG,SO
2017,2016,2000,17,M,SO,KE,SO
2017,2016,1987,30,F,SO,KE,SO
2017,2016,1989,28,M,SO,KE,SO
2017,2016,1986,31,M,SO,KE,SO
2017,2016,1999,18,M,SO,KE,SO
2017,2016,1984,33,M,SO,ET,SO
2017,2016,1999,18,F,SO,EG,SO
2017,2016,1965,52,F,SO,SU,SU
2017,2016,1991,26,M,SO,KE,SO
2017,2016,1999,18,F,SO,JO,SO
2017,2016,1984,33,M,SO,ET,SO
2017,2016,1990,27,M,SO,KE,SO
2017,2017,1978,40,F,SO,KE,SO
2017,2017,1964,54,M,SO,ET,SO
2017,2017,2004,14,M,SO,ET,SO
2017,2017,1967,51,F,SO,ET,SO
2017,2017,1995,23,F,SO,ET,SO
2017,2017,1995,23,F,SO,KE,SO
2017,2017,1990,27,M,SU,EG,SU
2017,2017,1981,36,F,SU,ET,SU
2017,2017,2003,14,F,SU,ET,SU
2017,2017,2007,10,F,SU,ET,SU
2017,2017,2009,8,M,SU,ET,SU
2017,2017,2011,6,F,SU,ET,SU
2017,2017,1965,52,M,SU,ET,SU
2017,2017,1978,39,F,SU,ET,SU
2017,2017,2000,17,F,SU,ET,SU
2017,2017,2002,15,F,SU,ET,SU
2017,2017,2004,13,F,SU,ET,SU
2017,2017,2006,11,M,SU,ET,SU
2017,2017,2008,9,M,SU,ET,SU
2017,2017,2010,7,M,SU,ET,SU
2017,2017,1997,20,F,SU,ET,SU
2017,2016,1969,47,M,SU,EG,SU
2017,2016,1982,35,M,SU,LE,SU
2017,2016,1991,26,F,SU,KE,SU
2017,2016,1983,34,F,SU,KE,SU
2017,2016,2004,13,F,SU,KE,SU
2017,2016,1989,28,M,SU,KE,SU
2017,2016,2007,10,F,SU,KE,SU
2017,2016,2002,15,M,SU,KE,SU
2017,2016,1981,36,M,SU,EG,SU
2017,2016,1999,18,M,SU,ET,ER
2017,2016,2012,5,M,SU,ET,ER
2017,2016,1976,41,M,SU,EG,SU
2017,2016,1983,34,M,SU,KE,SU
2017,2017,1974,44,F,SU,KE,SU
2017,2017,2006,12,M,SU,KE,SU
2017,2017,1993,24,F,SU,KE,SU
2017,2017,1971,47,M,SU,KE,SU
2017,2017,1984,34,F,SU,KE,SU
2017,2017,1997,21,M,SU,KE,SU
2017,2017,2006,12,F,SU,KE,SU
2017,2017,2003,15,M,SU,KE,SU
2017,2017,2001,17,F,SU,KE,SU
2017,2017,1982,36,M,SU,ID,SU
2017,2017,1991,26,M,SU,ID,SU
2017,2017,1985,31,F,SY,JO,SY
2017,2017,1964,53,M,SY,IZ,SY
2017,2017,2004,13,M,SY,IZ,SY
2017,2017,2004,13,F,SY,IZ,SY
2017,2017,1965,51,F,SY,IZ,SY
2017,2017,1979,38,M,SY,JO,SY
2017,2017,2006,11,F,SY,JO,SY
2017,2017,1972,45,M,SY,JO,SY
2017,2017,1979,38,F,SY,JO,SY
2017,2017,1997,20,,SY,JO,SY
2017,2017,1999,17,F,SY,JO,SY
2017,2017,2003,14,F,SY,JO,SY
2017,2017,2006,10,F,SY,JO,SY
2017,2017,1981,36,M,SY,TU,SY
2017,2017,2010,7,M,SY,TU,SY
2017,2017,2012,5,M,SY,TU,SY
2017,2017,2011,6,M,SY,TU,SY
2017,2017,1985,32,F,SY,TU,SY
2017,2017,1988,29,M,SY,JO,SY
2017,2017,1978,38,M,SY,JO,SY
2017,2017,1988,29,F,SY,JO,SY
2017,2017,2006,11,M,SY,JO,SY
2017,2017,2007,9,M,SY,JO,SY
2017,2017,2011,6,M,SY,JO,SY
2017,2016,2006,11,F,SY,TU,SY
2017,2016,1984,33,F,SY,TU,SY
2017,2016,1977,40,M,SY,TU,SY
2017,2016,2009,8,F,SY,TU,SY
2017,2016,2012,5,F,SY,TU,SY
2017,2016,1977,40,M,SY,LE,SY
2017,2016,2011,5,M,SY,LE,SY
2017,2016,2005,12,F,SY,LE,SY
2017,2016,2011,5,M,SY,LE,SY
2017,2016,1986,30,F,SY,LE,SY
2017,2016,2006,11,M,SY,LE,SY
2017,2016,2008,8,M,SY,LE,SY
2017,2016,1986,30,M,SY,JO,SY
2017,2016,1988,29,F,SY,JO,SY
2017,2016,2012,4,M,SY,JO,SY
2017,2017,2013,4,M,TH,TH,KA
2017,2017,2012,5,M,TH,TH,KA
2017,2017,2007,10,F,TH,TH,BM
2017,2017,1993,24,F,TH,TH,KA
2017,2017,2001,16,M,TH,TH,KA
2017,2017,2013,4,M,TH,TH,KA
2017,2017,2005,12,M,TH,TH,KRI
2017,2017,2008,9,M,TH,TH,KRI
2017,2017,1997,19,F,TH,TH,KA
2017,2017,2006,10,M,TH,TH,KA
2017,2017,2004,13,F,TH,TH,KA
2017,2017,1993,24,M,TH,TH,BM
2017,2017,2011,6,M,TH,TH,BM
2017,2017,2014,3,F,TH,TH,BM
2017,2017,1993,24,M,TH,TH,KA
2017,2017,2015,2,M,TH,TH,KA
2017,2017,2013,4,F,TH,TH,KA
2017,2017,1994,23,M,TH,TH,KA
2017,2016,1998,19,F,TH,TH,KA
2017,2016,2015,1,F,TH,TH,KA
2017,2016,2011,6,F,TH,TH,KA
2017,2017,2012,4,M,TO,TO,TO
2017,2016,1978,38,F,TO,TO,TO
2017,2016,2004,12,M,TO,TO,TO
2017,2017,2008,8,M,TZ,TZ,DC
2017,2017,2014,3,M,TZ,TZ,DC
2017,2017,2003,14,F,TZ,TZ,DC
2017,2017,2000,17,F,TZ,TZ,DC
2017,2017,2001,16,F,TZ,TZ,DC
2017,2017,2003,14,M,TZ,TZ,DC
2017,2017,2006,11,F,TZ,TZ,DC
2017,2017,2009,8,F,TZ,TZ,DC
2017,2016,2003,14,M,TZ,TZ,BY
2017,2016,1998,19,F,TZ,TZ,BY
2017,2016,2000,17,M,TZ,TZ,BY
2017,2016,2002,15,M,TZ,TZ,BY
2017,2017,2013,4,F,TZ,TZ,DC
2017,2017,2007,10,F,TZ,TZ,DC
2017,2017,2009,8,F,TZ,TZ,DC
2017,2017,2011,6,M,TZ,TZ,DC
2017,2017,2015,2,F,TZ,TZ,DC
2017,2017,2005,12,F,TZ,TZ,DC
2017,2017,1991,26,M,UG,KE,UG
2017,2017,1974,43,F,UG,UG,DC
2017,2017,2000,17,F,UG,UG,DC
2017,2017,2002,15,M,UG,UG,DC
2017,2017,2005,12,F,UG,UG,DC
2017,2017,2011,6,M,UG,UG,DC
2017,2017,2012,4,M,UG,UG,DC
2017,2017,2014,2,F,UG,UG,DC
2017,2017,2016,1,F,UG,UG,DC
2017,2017,2001,16,F,UG,UG,DC
2017,2017,2007,10,M,UG,UG,DC
2017,2017,2005,12,M,UG,UG,DC
2017,2017,2000,17,F,UG,UG,DC
2017,2017,2009,8,M,UG,UG,DC
2017,2017,2012,5,F,UG,UG,DC
2017,2017,2006,11,M,UG,UG,DC
2017,2017,2008,9,M,UG,UG,DC
2017,2017,2015,2,M,UG,UG,DC
2017,2016,1988,28,M,UG,KE,UG
2017,2016,1981,35,M,UG,KE,UG
2017,2016,2013,4,M,UG,UG,ET
2017,2016,2011,5,F,UG,UG,ET
2017,2016,2002,14,F,UG,UG,CG
2017,2016,2006,11,F,UG,UG,CG
2017,2016,2009,7,M,UG,UG,CG
2017,2016,2011,6,F,UG,UG,ER
2017,2016,2012,4,M,UG,UG,ER
2017,2016,2010,6,M,UG,UG,DC
2017,2016,2013,3,M,UG,UG,DC
2017,2016,2015,1,M,UG,UG,DC
2017,2016,2000,16,F,UG,UG,CG
2017,2016,2002,15,M,UG,UG,CG
2017,2016,2004,12,M,UG,UG,CG
2017,2016,2008,9,F,UG,UG,CG
2017,2016,2010,7,M,UG,UG,CG
2017,2016,2006,11,F,UG,UG,CO
2017,2016,2004,13,M,UG,UG,DC
2017,2016,2009,7,M,UG,UG,DC
2017,2016,2008,9,M,UG,UG,DC
2017,2016,2004,13,F,UG,UG,DC
2017,2016,1988,29,M,UG,KE,DC
2017,2017,2015,2,F,ZA,ZA,DC
2017,2016,2007,9,F,ZA,ZA,CG
2017,2016,2009,7,F,ZA,ZA,CG
2017,2016,2011,5,M,ZA,ZA,CG
2017,2016,2015,2,M,ZA,ZA,CG
2017,2016,2015,2,M,ZA,ZA,CG
2017,2017,2010,7,M,PK,CE,PK
2017,2016,2004,13,M,ZI,ZI,BY
2016,2015,1981,35,M,IZ,BA,IZ
2016,2015,2011,4,M,AF,AF,AF
2016,2015,1978,37,F,AF,AF,AF
2016,2016,1986,30,M,AF,AF,AF
2016,2016,1983,33,F,AF,AF,AF
2016,2016,2013,3,M,AF,AF,AF
2016,2016,2015,1,M,AF,AF,AF
2016,2016,1988,28,M,AF,AF,AF
2016,2016,1994,22,F,AF,AF,AF
2016,2016,2013,2,F,AF,AF,AF
2016,2016,2015,0,F,AF,AF,AF
2016,2015,1989,27,M,AF,AF,AF
2016,2015,1989,27,F,AF,AF,AF
2016,2015,1987,29,M,AF,AF,AF
2016,2015,2014,1,M,AF,AF,AF
2016,2015,1982,33,M,AF,AF,AF
2016,2015,1986,30,M,AF,AF,AF
2016,2015,1995,21,F,AF,AF,AF
2016,2015,1984,31,M,AF,AF,AF
2016,2015,1984,31,F,AF,AF,AF
2016,2015,2008,7,M,AF,AF,AF
2016,2015,2010,6,F,AF,AF,AF
2016,2015,2011,4,F,AF,AF,AF
2016,2015,1982,34,M,AF,AF,AF
2016,2015,1992,24,F,AF,AF,AF
2016,2015,2010,6,M,AF,AF,AF
2016,2015,2014,2,F,AF,AF,AF
2016,2015,1991,25,M,AF,AF,AF
2016,2015,1993,23,F,AF,AF,AF
2016,2015,2015,1,M,AF,AF,AF
2016,2016,1983,33,M,AF,AF,AF
2016,2016,1986,30,F,AF,AF,AF
2016,2016,2009,6,M,AF,AF,AF
2016,2016,2011,5,M,AF,AF,AF
2016,2016,2014,1,M,AF,AF,AF
2016,2016,1991,25,M,AF,AF,AF
2016,2016,1985,31,M,AF,AF,AF
2016,2016,1984,32,F,AF,AF,AF
2016,2016,2009,7,M,AF,AF,AF
2016,2016,2011,4,M,AF,AF,AF
2016,2016,1984,31,F,AF,AF,AF
2016,2016,1991,25,M,AF,AF,AF
2016,2016,1994,22,F,AF,AF,AF
2016,2016,2001,16,M,AF,ID,AF
2016,2016,1984,32,M,AF,AF,AF
2016,2016,1976,41,F,AF,TU,AF
2016,2016,1941,76,F,AF,TU,AF
2016,2016,1992,25,F,AF,AF,AF
2016,2016,2005,12,F,AF,PK,AF
2016,2016,2008,8,M,AF,PK,AF
2016,2016,2011,5,M,AF,PK,AF
2016,2016,1984,33,F,AF,PK,AF
2016,2016,1987,30,F,AF,PK,AF
2016,2016,1988,28,M,AF,AF,AF
2016,2016,1978,38,M,AF,AF,AF
2016,2016,2011,5,F,AF,AF,AF
2016,2016,2013,4,M,AF,AF,AF
2016,2016,2010,6,F,AF,AF,AF
2016,2016,2010,6,M,AF,AF,AF
2016,2016,1979,37,F,AF,AF,AF
2016,2016,1987,30,M,AF,AF,AF
2016,2016,1978,39,M,AF,PK,AF
2016,2016,1985,32,M,AF,PK,AF
2016,2016,2009,8,M,AF,PK,AF
2016,2016,2011,6,M,AF,PK,AF
2016,2016,1975,42,F,AF,PK,AF
2016,2016,2000,17,F,AF,PK,AF
2016,2016,2002,15,M,AF,PK,AF
2016,2016,2004,13,M,AF,PK,AF
2016,2016,2006,11,F,AF,PK,AF
2016,2016,1982,34,M,BM,MY,BM
2016,2016,1983,33,F,BM,MY,BM
2016,2016,1989,27,M,BM,MY,RG
2016,2016,1995,21,F,BM,MY,RG
2016,2015,1977,39,M,BM,MY,RG
2016,2015,1982,33,M,BM,MY,BM
2016,2015,1989,27,F,BM,MY,BM
2016,2015,1965,51,M,BM,MY,RG
2016,2015,1978,38,F,BM,MY,RG
2016,2015,1992,23,M,BM,MY,BM
2016,2015,1992,24,F,BM,MY,BM
2016,2015,2011,4,M,BM,MY,BM
2016,2015,2013,2,F,BM,MY,BM
2016,2015,2008,8,F,BM,MY,MO
2016,2015,1952,64,F,BM,MY,BM
2016,2015,2001,14,M,BM,MY,BM
2016,2015,1982,33,M,BM,MY,MO
2016,2015,1985,31,F,BM,MY,MO
2016,2015,1977,39,M,BM,MY,RG
2016,2015,1978,38,F,BM,MY,RG
2016,2015,2001,15,F,BM,MY,RG
2016,2015,1980,36,M,BM,MY,BM
2016,2015,1970,46,M,BM,BM,BM
2016,2015,1974,41,M,BM,TH,BM
2016,2015,1997,18,F,BM,TH,BM
2016,2015,2003,13,M,BM,TH,BM
2016,2015,2000,16,M,BM,TH,BM
2016,2016,1978,38,M,BM,MY,RG
2016,2016,1987,29,F,BM,MY,RG
2016,2016,1992,24,M,BM,MY,BM
2016,2016,1992,24,F,BM,MY,BM
2016,2016,2014,1,M,BM,MY,BM
2016,2016,1983,33,M,BM,MY,RG
2016,2016,1990,26,M,BM,JO,BM
2016,2016,1980,36,M,BM,BM,BM
2016,2016,1983,33,M,BM,MY,CN
2016,2016,1969,47,F,BM,TH,KA
2016,2016,1981,35,F,BM,TH,KA
2016,2016,1982,34,M,BM,MY,RG
2016,2016,1980,36,M,BM,TH,KA
2016,2016,1986,30,F,BM,TH,KA
2016,2016,2005,11,F,BM,TH,KA
2016,2016,1979,37,M,BM,TH,BM
2016,2016,1975,40,M,BM,TH,BM
2016,2016,1992,24,M,BM,TH,KA
2016,2016,1990,26,F,BM,TH,KA
2016,2016,1991,25,M,BM,MY,CN
2016,2016,1961,55,M,BM,TH,KA
2016,2016,1968,48,F,BM,TH,KA
2016,2016,1993,22,M,BM,TH,KA
2016,2016,1992,24,F,BM,MY,RG
2016,2016,1989,27,M,BM,MY,RG
2016,2016,1973,43,M,BM,MY,CH
2016,2016,1965,51,M,BM,MY,RG
2016,2016,1960,56,F,BM,MY,RG
2016,2016,1984,32,F,BM,TH,BM
2016,2016,1984,32,F,BM,TH,BM
2016,2016,1992,24,M,BM,MY,CN
2016,2016,1989,26,M,BM,MY,RG
2016,2016,1992,24,M,BM,MY,RG
2016,2016,1984,32,M,BM,MY,CN
2016,2016,1989,26,F,BM,MY,CN
2016,2016,2007,9,F,BM,MY,CN
2016,2016,1989,27,M,BM,TH,BM
2016,2016,1996,20,F,BM,TH,BM
2016,2016,1945,71,M,BM,TH,KC
2016,2016,1949,67,F,BM,TH,KC
2016,2016,1985,31,F,BM,TH,BM
2016,2016,1978,38,F,BM,MY,BM
2016,2016,2000,17,M,BM,MY,RG
2016,2016,1957,59,M,BM,MY,RG
2016,2016,1961,55,F,BM,BM,BM
2016,2016,1979,37,M,BM,MY,BM
2016,2016,1991,26,F,BM,MY,BM
2016,2016,1994,22,M,BM,MY,BM
2016,2016,1981,36,M,BM,TH,BM
2016,2016,1984,33,F,BM,TH,KA
2016,2016,1975,42,M,BM,TH,BM
2016,2016,1976,41,F,BM,TH,BM
2016,2016,1999,18,M,BM,TH,BM
2016,2016,2001,16,F,BM,TH,BM
2016,2016,2004,13,F,BM,TH,BM
2016,2016,1989,27,F,BM,MY,BM
2016,2016,1984,33,F,BM,BM,CN
2016,2016,1984,33,M,BM,TH,BM
2016,2016,1988,28,M,BM,MY,CN
2016,2016,1984,32,F,BM,MY,BM
2016,2016,1983,33,M,BM,MY,BM
2016,2016,1981,36,M,BM,MY,BM
2016,2016,1980,37,M,BM,MY,BM
2016,2016,1985,32,F,BM,TH,BM
2016,2016,1981,35,F,BM,MY,BM
2016,2015,1979,36,M,BT,NP,BT
2016,2015,1978,38,F,BT,NP,BT
2016,2015,1966,50,M,BT,NP,BT
2016,2016,1979,37,M,BT,NP,BT
2016,2016,1987,28,M,BT,NP,BT
2016,2016,1993,23,M,BT,NP,BT
2016,2016,1991,25,F,BT,NP,BT
2016,2016,1987,29,M,BT,NP,BT
2016,2016,1991,25,F,BT,NP,BT
2016,2016,1949,66,M,BT,NP,BT
2016,2016,1957,59,F,BT,NP,BT
2016,2016,1989,27,F,BT,NP,BT
2016,2016,1986,30,M,BT,NP,BT
2016,2016,1992,24,M,BT,NP,BT
2016,2016,1964,52,M,BT,NP,BT
2016,2016,1961,55,F,BT,NP,BT
2016,2016,1982,34,M,BT,NP,BT
2016,2016,1985,31,F,BT,NP,BT
2016,2016,1982,34,M,BT,NP,BT
2016,2016,1985,32,M,BT,NP,BT
2016,2016,1973,44,F,BT,NP,BT
2016,2016,1947,70,M,BT,NP,BT
2016,2016,1946,71,F,BT,NP,BT
2016,2016,1988,29,M,BT,NP,BT
2016,2016,1988,29,M,BT,NP,BT
2016,2016,1992,25,F,BT,NP,BT
2016,2016,1960,57,M,BT,NP,BT
2016,2016,1982,34,M,BT,NP,BT
2016,2016,1979,38,F,BT,NP,BT
2016,2016,1947,69,M,BT,BT,BT
2016,2016,1966,51,M,BT,NP,BT
2016,2016,1978,39,M,BT,NP,BT
2016,2015,1963,53,M,BY,TZ,BY
2016,2015,1975,41,M,BY,UG,BY
2016,2015,1976,40,F,BY,UG,BY
2016,2015,1998,18,F,BY,UG,BY
2016,2015,2000,16,F,BY,UG,BY
2016,2015,2002,14,M,BY,UG,BY
2016,2015,2005,11,M,BY,UG,BY
2016,2016,2013,2,F,BY,BY,DC
2016,2016,2013,3,F,BY,BY,DC
2016,2016,1984,32,F,BY,SF,BY
2016,2016,1978,38,M,BY,SF,BY
2016,2016,1984,33,F,BY,TZ,BY
2016,2016,1988,29,M,BY,BY,BY
2016,2016,1972,45,M,BY,TZ,BY
2016,2016,1981,36,F,BY,TZ,BY
2016,2016,1997,20,F,BY,UG,BY
2016,2016,1996,21,M,BY,TZ,BY
2016,2016,1976,41,F,BY,TZ,BY
2016,2016,1971,46,M,BY,TZ,BY
2016,2016,1996,21,F,BY,TZ,BY
2016,2016,1973,43,F,BY,TZ,BY
2016,2016,2000,16,F,BY,TZ,BY
2016,2016,2004,12,M,BY,TZ,BY
2016,2016,1983,34,F,BY,TZ,BY
2016,2016,2008,8,F,CD,CT,CT
2016,2016,2010,6,F,CD,CT,CT
2016,2016,2006,10,F,CD,CT,CT
2016,2016,1981,36,F,CD,CT,CT
2016,2016,2012,4,F,CD,CT,CT
2016,2016,2004,13,F,CD,CT,CT
2016,2016,2011,5,F,CD,CD,CT
2016,2016,2013,3,F,CD,CD,CT
2016,2016,2007,9,F,CD,CT,CT
2016,2016,2004,12,F,CD,CT,CT
2016,2016,2004,12,F,CD,CT,CT
2016,2015,1978,38,F,CE,TH,CE
2016,2015,1975,40,M,CE,TH,CE
2016,2015,2008,8,M,CE,TH,CE
2016,2016,1981,35,M,CE,TH,CE
2016,2015,1979,37,F,CG,TZ,DC
2016,2015,1970,46,M,CG,TZ,DC
2016,2016,1980,36,M,CG,TZ,DC
2016,2016,1958,58,F,CH,TH,CH
2016,2016,1952,64,M,CH,TH,CH
2016,2015,1992,23,M,CO,CO,CO
2016,2015,1982,33,F,IZ,BA,IZ
2016,2015,2006,10,M,IZ,BA,IZ
2016,2015,2010,5,F,IZ,BA,IZ
2016,2016,1963,52,M,CT,CM,SO
2016,2016,1984,32,,CT,DC,CT
2016,2016,1995,22,M,CT,CT,CT
2016,2016,1965,51,M,CT,CD,CT
2016,2016,1998,18,M,CT,CD,CT
2016,2016,1979,38,F,CT,CD,CT
2016,2016,2001,15,M,CT,CD,CT
2016,2016,1991,26,M,CT,CT,CT
2016,2016,1980,37,M,CT,CT,CT
2016,2016,1988,29,M,CT,CD,CT
2016,2016,1969,47,F,CT,CT,CT
2016,2016,2008,8,M,CT,CD,CT
2016,2016,1991,26,M,CT,CT,CT
2016,2016,1989,28,F,CT,CD,CT
2016,2016,1993,24,M,CT,CT,CT
2016,2016,1999,18,M,CT,CT,CT
2016,2016,1989,27,M,CT,CD,CT
2016,2016,1991,25,M,CT,CD,CT
2016,2016,1993,23,M,CT,CD,CT
2016,2016,1980,35,M,CU,CU,CU
2016,2016,1971,45,M,CU,CU,CU
2016,2016,1983,32,M,CU,CU,CU
2016,2016,1989,26,F,CU,CU,CU
2016,2015,1991,25,F,CU,CU,CU
2016,2015,1984,31,M,CU,CU,CU
2016,2015,1985,30,M,CU,CU,CU
2016,2015,1974,41,M,CU,CU,CU
2016,2015,1976,39,M,CU,CU,CU
2016,2015,1980,36,M,CU,CU,CU
2016,2015,1970,45,M,CU,CU,CU
2016,2015,1971,44,F,CU,CU,CU
2016,2015,2013,3,M,CU,CU,CU
2016,2015,1977,38,M,CU,CU,CU
2016,2015,1972,44,M,CU,CU,CU
2016,2015,1976,39,F,CU,CU,CU
2016,2015,1992,23,M,CU,CU,CU
2016,2015,2011,4,M,CU,CU,CU
2016,2015,2015,1,M,CU,CU,CU
2016,2015,1972,44,M,CU,CU,CU
2016,2015,1963,52,M,CU,CU,CU
2016,2015,1987,29,M,CU,CU,CU
2016,2015,1978,38,M,CU,CU,CU
2016,2015,1986,29,M,CU,CU,CU
2016,2015,1997,18,F,CU,CU,CU
2016,2015,1971,45,M,CU,CU,CU
2016,2015,1975,40,F,CU,CU,CU
2016,2015,2001,14,M,CU,CU,CU
